Year,Rainfall,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13
08/06/05,2.263912,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
09/06/05,1.9015291,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
10/06/05,1.5781201,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
11/06/05,0.88562757,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
12/06/05,1.5731382,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
13/06/05,1.3425822,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
14/06/05,3.729387,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
15/06/05,2.1903024,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
16/06/05,1.7685719,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
17/06/05,2.4439628,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
18/06/05,4.36591,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
19/06/05,4.0081415,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
20/06/05,6.2214537,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
21/06/05,7.070538,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
22/06/05,8.24841,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
23/06/05,8.546866,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
24/06/05,8.199482,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
25/06/05,9.707794,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
26/06/05,12.189985,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
27/06/05,12.387275,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
28/06/05,17.29821,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
29/06/05,17.754208,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
30/06/05,15.144716,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
01/07/05,13.252185,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
02/07/05,12.362172,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
03/07/05,11.168629,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
04/07/05,12.545021,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
05/07/05,14.048833,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
06/07/05,9.226559,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
07/07/05,8.5955,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
08/07/05,6.049505,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
09/07/05,7.0158896,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
10/07/05,8.534567,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
11/07/05,11.008543,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
12/07/05,14.4649315,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
13/07/05,10.33648,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
14/07/05,10.013091,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
15/07/05,12.758155,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
16/07/05,11.945184,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
17/07/05,9.290865,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
18/07/05,8.1322155,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
19/07/05,6.9243684,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
20/07/05,8.189341,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
21/07/05,9.112888,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
22/07/05,6.1239996,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
23/07/05,8.588191,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
24/07/05,13.285324,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
25/07/05,14.442817,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
26/07/05,14.527166,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
27/07/05,14.574096,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
28/07/05,11.463599,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
29/07/05,8.967238,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
30/07/05,9.506449,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
31/07/05,11.17816,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
01/08/05,13.641974,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
02/08/05,11.256404,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
03/08/05,9.418886,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
04/08/05,10.340654,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
05/08/05,9.627404,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
06/08/05,11.596132,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
07/08/05,8.586705,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
08/08/05,6.0440702,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
09/08/05,4.81559,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
10/08/05,3.1707168,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
11/08/05,2.8466954,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
12/08/05,3.951716,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
13/08/05,2.537584,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
14/08/05,3.9867837,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
15/08/05,9.421734,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
16/08/05,8.866141,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
17/08/05,9.139996,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
18/08/05,5.584743,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
19/08/05,8.9119215,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
20/08/05,11.051284,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
21/08/05,7.811788,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
22/08/05,7.3797083,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
23/08/05,6.6693974,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
24/08/05,9.161891,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
25/08/05,7.2732463,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
26/08/05,5.81676,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
27/08/05,3.943576,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
28/08/05,4.77733,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
29/08/05,3.0061095,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
30/08/05,2.9679434,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
31/08/05,2.324875,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
01/09/05,1.540496,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
02/09/05,2.2280815,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
03/09/05,5.297827,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
04/09/05,6.903402,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
05/09/05,6.847514,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
06/09/05,5.426086,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
07/09/05,5.7975416,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
08/09/05,6.22697,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
09/09/05,7.7752247,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
10/09/05,11.072848,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
11/09/05,8.945427,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
12/09/05,10.721455,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
13/09/05,12.010933,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
14/09/05,12.360948,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
15/09/05,12.549966,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
16/09/05,7.315604,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
17/09/05,9.091482,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
18/09/05,8.098902,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
19/09/05,8.86498,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
20/09/05,10.616816,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
21/09/05,11.095196,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
22/09/05,9.77169,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
23/09/05,9.466281,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
24/09/05,9.840898,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
25/09/05,7.7076807,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
26/09/05,3.503955,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
27/09/05,1.1198459,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
28/09/05,1.0018334,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
29/09/05,2.5271828,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
30/09/05,2.8313768,0.1,0.14,0.41,0.66,0.67,0.73,0.62,0.71,0.56,0.26,0.28,0.28,0.3
01/06/06,6.97616,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
02/06/06,8.491849,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
03/06/06,5.8808093,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
04/06/06,5.7737,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
05/06/06,5.4904184,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
06/06/06,7.292507,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
07/06/06,5.5439005,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
08/06/06,3.9038365,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
09/06/06,2.3875594,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
10/06/06,2.0417063,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
11/06/06,3.192337,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
12/06/06,4.9576974,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
13/06/06,3.8805318,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
14/06/06,2.6913853,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
15/06/06,1.7996919,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
16/06/06,2.9508948,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
17/06/06,4.0608997,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
18/06/06,1.9707965,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
19/06/06,2.06359,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
20/06/06,3.458097,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
21/06/06,3.2045548,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
22/06/06,4.233277,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
23/06/06,4.6710105,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
24/06/06,6.3326373,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
25/06/06,5.9952064,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
26/06/06,6.7233024,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
27/06/06,7.1380897,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
28/06/06,8.057852,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
29/06/06,9.939257,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
30/06/06,8.952144,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
01/07/06,5.486331,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
02/07/06,6.9021983,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
03/07/06,12.897934,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
04/07/06,14.88215,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
05/07/06,11.872381,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
06/07/06,10.097318,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
07/07/06,5.2480435,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
08/07/06,6.2745714,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
09/07/06,8.590302,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
10/07/06,8.155105,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
11/07/06,9.105209,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
12/07/06,9.856248,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
13/07/06,7.7554812,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
14/07/06,8.111029,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
15/07/06,7.65801,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
16/07/06,5.1464014,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
17/07/06,6.4233565,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
18/07/06,6.7783427,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
19/07/06,7.1897326,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
20/07/06,10.452683,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
21/07/06,10.446387,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
22/07/06,11.966505,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
23/07/06,7.002845,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
24/07/06,5.808738,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
25/07/06,5.167109,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
26/07/06,10.901369,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
27/07/06,14.815559,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
28/07/06,13.691169,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
29/07/06,14.1692915,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
30/07/06,14.445718,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
31/07/06,8.835518,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
01/08/06,10.50584,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
02/08/06,10.426965,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
03/08/06,11.656267,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
04/08/06,13.338439,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
05/08/06,15.066674,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
06/08/06,13.999737,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
07/08/06,12.177846,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
08/08/06,10.53244,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
09/08/06,8.428605,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
10/08/06,9.086171,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
11/08/06,10.120541,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
12/08/06,8.260562,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
13/08/06,11.073282,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
14/08/06,10.554833,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
15/08/06,9.542327,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
16/08/06,11.499826,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
17/08/06,10.993774,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
18/08/06,7.6742516,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
19/08/06,8.299871,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
20/08/06,8.805613,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
21/08/06,8.615208,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
22/08/06,10.186781,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
23/08/06,8.058512,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
24/08/06,6.1442814,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
25/08/06,4.845593,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
26/08/06,5.1395307,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
27/08/06,6.172333,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
28/08/06,4.345349,0.3,0.22,-0.01,-0.04,-0.08,-0.15,-0.44,-0.75,-0.98,-0.71,-0.73,-0.3,-0.11
